amount_tsh,gps_height,population,age,public_meeting_True,permit_True,status_group
500.0,1776,150,11.0,1,1,functional
0.0,1340,250,11.0,0,1,functional
100.0,739,150,12.0,1,1,functional
0.0,376,350,10.0,0,1,non functional
50.0,1535,1,16.0,1,0,non functional
0.0,301,450,42.0,1,1,functional
250.0,1339,450,24.0,1,1,functional
0.0,1639,1,9.0,1,1,functional
500.0,256,400,42.0,1,1,functional
0.0,0,1,14.0,1,1,non functional
0.0,1758,1,30.0,1,1,functional
0.0,1353,1,46.0,0,1,non functional
500.0,257,150,19.0,1,1,functional
0.0,157,1,47.0,1,0,functional
250.0,1408,520,26.0,1,1,functional needs repair
0.0,4,260,12.0,1,1,functional
0.0,1983,1,10.0,1,1,non functional
10.0,1423,100,23.0,1,1,functional
0.0,15,1,48.0,1,1,non functional
20.0,1497,89,18.0,1,1,functional
7.0,1427,71,14.0,1,1,functional
250.0,1113,2500,13.0,1,0,functional
0.0,1683,150,31.0,1,0,non functional
0.0,1427,1,9.0,1,1,non functional
0.0,1185,60,48.0,1,1,functional
100.0,2194,0,33.0,1,0,functional
0.0,1467,30,48.0,1,0,non functional
0.0,1146,600,23.0,1,1,functional
0.0,1285,1,44.0,0,1,non functional
0.0,769,1200,35.0,1,0,non functional
0.0,1446,370,12.0,1,0,functional
0.0,433,1,47.0,1,1,non functional
250.0,1401,540,26.0,1,1,functional
0.0,210,50,51.0,1,0,non functional
250.0,1095,487,36.0,1,1,functional
2000.0,1699,250,14.0,1,0,functional
0.0,1053,1,44.0,0,1,non functional
5.0,1426,50,16.0,1,1,functional
0.0,233,1,40.0,1,1,non functional
0.0,1276,300,40.0,1,1,non functional
0.0,891,2000,20.0,1,0,non functional
50.0,1385,200,51.0,1,1,functional
20.0,1308,300,15.0,1,1,functional
500.0,1957,20,13.0,1,1,functional
200.0,1189,2500,41.0,1,0,non functional
0.0,211,450,19.0,1,1,functional
2000.0,960,160,17.0,1,1,functional
50.0,99,10,14.0,1,1,functional
250.0,1170,500,22.0,1,1,functional
0.0,1785,1,22.0,1,1,functional needs repair
50.0,-11,140,22.0,1,0,functional
0.0,1822,179,11.0,1,0,functional
10.0,439,90,24.0,1,1,functional needs repair
0.0,1710,100,31.0,1,0,functional
0.0,874,420,30.0,1,1,functional
500.0,1976,75,13.0,1,1,functional
0.0,1125,130,20.0,1,1,non functional
50.0,1407,250,50.0,1,1,non functional
0.0,111,1,18.0,1,1,non functional
500.0,1991,50,29.0,1,1,functional
20.0,1169,50,15.0,1,1,functional
500.0,322,296,16.0,1,1,functional
0.0,1057,150,52.0,1,1,non functional
0.0,1501,89,24.0,1,1,functional
0.0,0,170,32.0,1,1,functional
0.0,492,200,27.0,1,1,non functional
0.0,1593,250,21.0,1,1,non functional
3000.0,1048,298,38.0,1,1,functional
0.0,730,183,24.0,1,0,non functional
0.0,256,150,44.0,1,1,non functional
1200.0,927,200,33.0,1,1,functional
0.0,976,275,44.0,1,1,functional
0.0,1207,230,32.0,1,0,non functional
0.0,54,1200,52.0,1,1,non functional
2000.0,1417,210,13.0,1,1,functional
200.0,1584,35,26.0,1,1,functional
30.0,120,100,12.0,0,1,functional
0.0,331,230,43.0,1,0,non functional
300.0,272,260,51.0,1,1,functional needs repair
0.0,1473,350,12.0,1,1,functional
0.0,1613,450,50.0,1,1,non functional
500.0,315,127,44.0,0,0,non functional
1000.0,1083,500,32.0,1,1,functional
0.0,842,500,28.0,0,0,non functional
500.0,1707,56,44.0,1,1,functional needs repair
1500.0,1695,80,13.0,1,0,functional
0.0,324,1,28.0,1,1,non functional
4000.0,925,1,32.0,1,1,functional
0.0,1041,450,14.0,1,0,non functional
0.0,1389,230,36.0,1,1,non functional
0.0,1150,150,50.0,0,1,non functional
0.0,1351,600,14.0,1,1,non functional
0.0,53,400,13.0,1,0,non functional
0.0,1233,400,10.0,1,1,non functional
0.0,814,200,39.0,1,1,non functional
0.0,457,545,38.0,0,1,non functional
0.0,416,560,38.0,1,0,non functional
50.0,1541,200,25.0,0,0,functional needs repair
0.0,366,1,16.0,1,1,non functional
1000.0,1126,200,10.0,1,1,functional
0.0,1059,200,28.0,1,1,functional needs repair
1000.0,1462,450,18.0,1,1,functional
300.0,209,150,17.0,1,0,non functional
0.0,332,140,17.0,1,1,functional
0.0,186,4660,13.0,1,0,functional
20.0,773,40,14.0,1,1,functional
40.0,235,80,11.0,0,1,functional
2000.0,1053,750,40.0,1,1,functional
0.0,383,1,46.0,1,1,non functional
0.0,344,900,14.0,1,1,functional
0.0,1373,1,38.0,0,0,functional
0.0,261,100,19.0,1,1,functional
0.0,1867,225,37.0,1,1,non functional
100.0,1157,910,42.0,1,1,functional needs repair
0.0,1249,1,13.0,1,1,functional
200.0,956,136,22.0,1,1,functional
0.0,238,550,26.0,1,1,non functional
0.0,1467,120,13.0,1,1,functional
0.0,1495,1,52.0,1,1,non functional
200.0,1342,35,42.0,1,0,functional
500.0,1794,150,11.0,1,1,functional
0.0,36,80,18.0,1,0,non functional
200.0,333,600,27.0,1,1,non functional
500.0,492,36,30.0,1,1,functional
12000.0,1026,0,20.0,1,1,functional
0.0,-17,1,13.0,0,0,non functional
500.0,1966,45,13.0,1,1,functional
1000.0,2165,20,22.0,1,0,functional
0.0,177,300,16.0,1,1,non functional
50.0,1438,280,12.0,1,1,functional
0.0,1166,1,19.0,1,1,functional
0.0,410,80,13.0,1,0,functional
10.0,1838,0,40.0,0,1,non functional
0.0,1361,1,10.0,1,1,functional
0.0,1721,700,44.0,1,1,functional
0.0,64,20,13.0,0,0,non functional
100.0,51,500,14.0,1,0,functional
0.0,1961,150,25.0,1,1,functional
0.0,1489,42,18.0,1,1,non functional
0.0,1174,400,44.0,1,1,non functional
500.0,347,90,15.0,1,1,non functional
0.0,338,1,40.0,1,1,non functional
2400.0,1712,0,22.0,1,0,functional
0.0,1497,56,12.0,1,1,functional
100.0,1180,450,50.0,1,0,non functional
25.0,1565,214,22.0,1,1,functional
0.0,335,96,47.0,1,1,functional
1000.0,1857,0,19.0,1,0,functional
0.0,479,156,54.0,1,1,functional
0.0,1313,140,16.0,1,0,functional
50.0,5,400,17.0,1,1,non functional
50.0,1255,100,41.0,1,1,non functional
0.0,71,1,17.0,1,0,non functional
0.0,1496,240,11.0,1,1,functional
6000.0,1492,220,15.0,1,1,functional
500.0,759,50,12.0,1,1,non functional
500.0,1300,100,42.0,1,1,functional
500.0,801,1200,19.0,1,0,functional
0.0,1506,1,9.0,1,1,functional
1000.0,2004,1,15.0,1,0,functional needs repair
0.0,115,200,15.0,1,0,functional
0.0,1754,1,38.0,1,1,functional
0.0,1048,300,44.0,1,1,non functional
0.0,1346,500,23.0,1,0,functional needs repair
30.0,376,300,15.0,1,1,functional
2500.0,1573,145,14.0,1,1,functional
4000.0,530,1,22.0,1,0,functional
0.0,1274,12,48.0,0,0,non functional
450.0,1277,12,27.0,1,1,functional
0.0,1227,1,19.0,1,1,functional
0.0,1752,120,13.0,1,0,non functional
0.0,751,200,37.0,1,0,functional
0.0,70,500,18.0,1,1,functional
0.0,1607,1,19.0,1,1,functional
500.0,1620,60,13.0,1,0,functional
5.0,1272,75,23.0,1,1,functional
1200.0,0,500,27.0,1,1,functional
0.0,833,0,52.0,0,1,non functional
20.0,775,1,18.0,1,1,non functional
100.0,106,1,16.0,1,1,functional
0.0,1279,250,42.0,1,0,functional
0.0,359,56,15.0,1,1,non functional
1000.0,1557,89,35.0,1,1,functional
25.0,697,100,14.0,1,1,functional
0.0,8,500,17.0,1,1,functional
0.0,1672,1,37.0,0,1,non functional
0.0,0,400,20.0,1,1,functional
0.0,1192,300,15.0,1,1,non functional
0.0,2,300,18.0,1,0,non functional
0.0,1584,1,12.0,1,1,functional
0.0,336,130,44.0,1,0,functional
0.0,2367,0,44.0,1,0,functional
20.0,1504,550,22.0,1,1,non functional
0.0,1577,800,14.0,1,0,functional needs repair
0.0,307,513,14.0,1,0,non functional
0.0,1389,800,22.0,1,0,functional
0.0,1607,150,52.0,1,1,functional
0.0,334,1,40.0,1,1,functional needs repair
0.0,287,300,38.0,1,1,functional
0.0,389,1,18.0,1,1,functional
0.0,1323,300,28.0,1,1,functional
0.0,812,0,51.0,0,1,non functional
5.0,1019,75,23.0,1,1,functional
0.0,1349,142,37.0,1,1,non functional
0.0,2083,650,22.0,1,1,functional
1000.0,1459,331,38.0,1,1,functional
0.0,1327,50,48.0,0,1,non functional
20.0,0,720,38.0,1,1,functional
2400.0,1789,0,22.0,1,1,functional
5000.0,1238,550,35.0,1,1,functional
0.0,1228,420,13.0,1,1,non functional
0.0,1678,120,31.0,1,0,non functional
1000.0,1594,120,13.0,1,1,functional
1000.0,745,50,44.0,1,1,non functional
0.0,-40,50,17.0,1,0,functional
0.0,943,420,15.0,1,0,non functional
25.0,682,250,13.0,1,1,functional
500.0,1993,150,32.0,1,1,functional
1000.0,1388,225,14.0,1,1,non functional
0.0,865,250,39.0,1,1,non functional
1000.0,1322,135,19.0,1,1,functional
20.0,57,15,13.0,0,0,non functional
0.0,883,250,50.0,1,0,non functional
2000.0,1051,300,32.0,1,0,functional
10.0,915,4500,23.0,1,1,functional
0.0,1800,500,13.0,1,0,functional
0.0,1422,100,22.0,1,1,functional
0.0,1180,310,15.0,1,1,functional
500.0,1702,55,44.0,1,1,functional
0.0,1668,200,32.0,1,1,functional
0.0,1119,1,49.0,1,0,non functional
0.0,1374,230,10.0,1,0,functional
0.0,1438,12,40.0,1,0,non functional
0.0,1227,130,14.0,1,0,non functional
0.0,325,320,40.0,1,1,non functional
0.0,363,1,41.0,1,1,non functional
500.0,1423,56,35.0,1,1,functional needs repair
250.0,1457,620,31.0,1,1,functional
0.0,1151,750,23.0,1,1,functional
0.0,320,35,21.0,1,0,functional needs repair
0.0,35,500,22.0,1,1,non functional
0.0,298,1,42.0,1,1,non functional
0.0,1238,150,32.0,1,0,functional
500.0,256,100,25.0,1,1,functional
500.0,304,80,13.0,1,1,functional
20.0,1532,140,13.0,1,1,functional
100.0,380,300,26.0,1,1,functional
0.0,1345,150,22.0,1,0,functional
600.0,820,370,13.0,1,1,functional
0.0,1335,100,10.0,1,1,functional
0.0,171,350,23.0,1,0,functional
500.0,1658,40,16.0,1,0,functional
500.0,349,256,26.0,1,1,functional
0.0,1981,13,14.0,1,0,functional
0.0,1168,786,14.0,1,0,functional
0.0,1574,250,26.0,1,1,functional
0.0,305,150,41.0,1,1,non functional
600.0,548,1,30.0,1,0,functional needs repair
1000.0,2152,30,24.0,1,1,functional
0.0,1478,60,47.0,1,1,functional
500.0,547,96,30.0,1,1,functional
0.0,195,600,17.0,1,0,non functional
0.0,1273,1,50.0,1,1,functional
5.0,1213,86,23.0,1,1,functional
3000.0,1164,315,11.0,1,1,functional
0.0,342,250,14.0,1,1,non functional
20.0,157,1,39.0,0,0,functional
0.0,1550,40,12.0,1,0,non functional
0.0,404,100,31.0,1,0,non functional
0.0,883,100,27.0,1,1,functional
0.0,612,1,10.0,1,0,non functional
0.0,1079,700,17.0,1,1,functional
0.0,1143,1,16.0,1,1,functional
3600.0,898,165,43.0,1,1,functional
0.0,1592,200,13.0,1,1,functional
30.0,7,1,13.0,1,1,functional
0.0,1381,350,18.0,1,0,functional
0.0,1725,1,30.0,1,1,functional
0.0,1607,85,28.0,1,1,non functional
0.0,1180,40,27.0,1,0,functional needs repair
200.0,355,400,31.0,1,1,functional needs repair
500.0,1845,105,13.0,1,1,functional
0.0,1664,1,24.0,1,1,non functional
1000.0,921,0,36.0,1,1,functional needs repair
0.0,1602,160,16.0,1,1,functional
0.0,1948,123,29.0,1,1,non functional
0.0,356,250,50.0,1,1,non functional
0.0,1560,230,13.0,1,1,functional
500.0,1129,1250,17.0,1,0,functional
250.0,1331,450,33.0,1,1,functional
200.0,308,195,18.0,1,1,functional
0.0,1334,1,52.0,1,1,non functional
750.0,1144,840,39.0,1,1,functional
100.0,2096,0,20.0,1,0,functional
0.0,369,1,12.0,1,0,non functional
300.0,322,100,40.0,1,1,non functional
0.0,1003,203,10.0,1,1,functional
500.0,1614,1,51.0,1,1,functional
1200.0,1823,0,22.0,1,1,functional
0.0,1682,1,37.0,0,1,non functional
0.0,1669,25,14.0,1,0,functional
0.0,1551,320,22.0,1,0,functional needs repair
2400.0,810,220,15.0,1,1,functional
0.0,1605,300,22.0,1,1,functional needs repair
0.0,292,200,16.0,1,1,functional
20.0,1354,250,44.0,1,0,non functional
50.0,97,300,34.0,1,1,functional
0.0,690,810,28.0,1,0,non functional
500.0,247,300,38.0,1,1,functional
300.0,1513,60,27.0,1,1,functional
0.0,1290,350,22.0,1,0,non functional
0.0,20,1,13.0,1,0,non functional
500.0,1809,125,13.0,1,1,functional
0.0,2165,20,24.0,1,1,non functional
5.0,1159,86,23.0,1,1,functional
0.0,1247,260,36.0,1,1,non functional
0.0,2334,0,20.0,1,0,functional
0.0,1190,1,17.0,1,1,non functional
4700.0,1247,55,36.0,1,1,functional
500.0,1526,40,13.0,1,0,functional
0.0,1135,100,50.0,0,1,non functional
6000.0,1952,25,15.0,1,1,functional
0.0,0,400,51.0,1,1,functional
0.0,1392,350,24.0,1,0,functional
0.0,1269,500,13.0,1,0,functional
0.0,597,1,27.0,1,1,functional
0.0,-13,18,17.0,0,0,functional
0.0,2043,145,11.0,1,0,functional
50.0,177,30,15.0,0,1,functional
0.0,1657,1,46.0,0,1,non functional
0.0,283,55,44.0,1,1,non functional
20.0,340,1,15.0,1,1,non functional
0.0,1044,120,23.0,1,1,non functional
0.0,1091,40,47.0,1,1,functional
0.0,303,270,17.0,1,1,functional
0.0,357,1,34.0,1,1,non functional
0.0,776,60,10.0,1,1,non functional
500.0,1370,180,15.0,1,0,functional needs repair
300.0,1227,30,15.0,1,0,functional needs repair
1000.0,1276,250,32.0,1,0,non functional
0.0,379,180,14.0,1,1,non functional
500.0,1004,180,37.0,1,1,non functional
0.0,1442,1,19.0,1,1,functional
0.0,444,200,17.0,1,0,non functional
30.0,679,200,16.0,1,0,functional
0.0,1532,5000,24.0,1,1,functional
0.0,1260,450,15.0,1,0,functional
0.0,1546,1,11.0,1,1,functional
0.0,1324,1,11.0,1,1,non functional
0.0,1065,1,48.0,1,1,non functional
0.0,277,200,26.0,1,1,non functional
0.0,208,600,25.0,1,1,non functional
0.0,1431,120,44.0,1,1,functional
0.0,1305,100,13.0,1,1,functional
0.0,0,1,25.0,1,0,non functional
250.0,1354,840,23.0,1,1,non functional
0.0,1109,1200,24.0,1,0,functional
0.0,1445,120,45.0,1,1,functional
0.0,1212,80,24.0,1,1,functional
0.0,1683,1,17.0,1,1,non functional
50.0,136,1,15.0,0,1,functional
100.0,735,120,12.0,1,1,functional
500.0,283,2000,25.0,1,1,functional
1000.0,691,120,12.0,1,1,functional
0.0,298,1,40.0,1,1,non functional
5000.0,499,240,10.0,1,1,functional needs repair
0.0,327,1,35.0,1,0,non functional
0.0,413,180,15.0,1,0,functional
0.0,494,300,27.0,1,1,non functional
0.0,1577,300,24.0,1,1,functional
500.0,2104,50,14.0,1,1,functional
0.0,1666,1,54.0,1,1,functional
20.0,203,50,19.0,1,1,functional
1000.0,-19,100,14.0,1,1,functional
25.0,1549,150,27.0,1,0,functional
0.0,1193,400,25.0,1,1,non functional
5000.0,1933,55,29.0,1,1,functional
0.0,383,300,47.0,1,0,non functional
0.0,2150,250,16.0,1,0,functional
0.0,1063,1,39.0,1,1,non functional
0.0,1789,1,55.0,1,1,functional
5000.0,1904,275,29.0,1,1,functional
0.0,281,630,40.0,1,1,non functional
0.0,1760,25,12.0,0,0,functional
0.0,2236,200,11.0,1,0,functional
25.0,1551,1,27.0,1,0,functional
0.0,694,700,33.0,1,1,functional
200.0,215,100,14.0,1,1,functional
0.0,1053,600,14.0,0,1,functional
30.0,60,1,12.0,1,0,functional
500.0,532,120,30.0,1,1,functional
0.0,601,150,22.0,1,1,non functional
1000.0,2138,15,26.0,1,0,non functional
1000.0,1199,456,30.0,1,0,functional
1000.0,1194,60,24.0,1,1,functional
50.0,84,100,49.0,1,0,functional
0.0,1552,500,31.0,1,1,functional
500.0,1360,250,13.0,1,1,functional
0.0,1160,300,26.0,1,1,non functional
0.0,237,620,10.0,1,1,non functional
300.0,303,130,11.0,1,1,functional
2000.0,1143,50,24.0,1,1,functional
0.0,881,200,39.0,1,1,functional
0.0,1317,500,24.0,0,0,functional needs repair
500.0,525,86,30.0,1,1,functional
200.0,435,230,17.0,1,1,non functional
1500.0,791,450,20.0,1,1,functional
0.0,960,200,22.0,1,1,non functional
0.0,1648,850,47.0,1,0,non functional
100.0,1271,200,36.0,1,0,non functional
0.0,298,639,40.0,1,1,functional
250.0,1150,740,46.0,1,1,non functional
50.0,379,150,19.0,1,1,functional
20.0,1555,745,10.0,1,1,functional
0.0,394,59,53.0,1,1,non functional
1500.0,626,1,30.0,1,0,non functional
25.0,49,121,12.0,1,0,functional
0.0,1223,1,47.0,1,1,functional needs repair
500.0,5,200,16.0,1,0,functional
0.0,1603,150,28.0,1,0,non functional
0.0,63,130,14.0,1,1,non functional
0.0,1164,325,14.0,1,1,functional needs repair
0.0,1514,150,20.0,1,1,non functional
0.0,1998,0,37.0,0,0,functional
0.0,1538,506,14.0,1,1,functional
0.0,1874,105,12.0,1,1,non functional
500.0,1197,1,27.0,1,1,functional
0.0,1940,1450,44.0,0,1,functional
0.0,1212,1,50.0,1,1,functional
0.0,1266,1,50.0,1,1,functional
0.0,365,150,18.0,1,0,functional
0.0,1127,100,50.0,0,1,non functional
1000.0,351,300,27.0,1,1,functional
25.0,1275,500,20.0,0,0,functional
1000.0,1008,500,36.0,0,1,functional
1000.0,0,50,51.0,1,1,functional
0.0,126,150,12.0,1,1,functional
0.0,320,1,42.0,1,1,non functional
0.0,-8,400,38.0,1,1,non functional
0.0,0,350,56.0,1,1,functional
0.0,486,200,15.0,1,1,non functional
0.0,1373,360,22.0,1,0,functional
1000.0,1075,0,31.0,1,1,functional
500.0,299,150,32.0,1,1,functional
400.0,315,230,26.0,1,1,functional
1200.0,771,342,30.0,1,0,functional
300.0,1285,10,15.0,1,0,functional needs repair
50.0,241,400,11.0,1,1,non functional
0.0,1109,1500,11.0,0,1,functional
1000.0,272,100,20.0,1,1,functional
0.0,1395,470,23.0,1,1,functional
0.0,1217,500,15.0,1,0,non functional
1000.0,1465,275,36.0,1,1,non functional
500.0,906,330,39.0,1,1,functional
500.0,1383,250,21.0,1,1,non functional
0.0,-13,1000,37.0,1,1,functional
500.0,905,40,14.0,1,1,functional
500.0,454,90,28.0,1,1,functional
0.0,1275,500,10.0,1,0,functional
0.0,1635,150,38.0,1,0,non functional
0.0,465,190,27.0,1,1,non functional
0.0,1637,300,27.0,0,1,functional
1000.0,704,500,15.0,1,0,functional
0.0,1037,5000,35.0,1,0,functional
0.0,827,170,30.0,1,0,non functional
1000.0,0,1025,27.0,1,1,functional
50.0,3,30,11.0,1,1,functional
0.0,1415,1,48.0,1,1,non functional
6000.0,1459,42,20.0,1,1,functional
2200.0,1705,700,39.0,1,1,functional
5000.0,898,70,15.0,1,0,functional
0.0,1642,2000,29.0,1,1,functional
25.0,709,250,14.0,1,1,functional
400.0,300,100,26.0,1,1,functional
0.0,292,100,13.0,1,1,functional
0.0,517,120,28.0,1,1,non functional
25.0,1761,1,14.0,1,1,functional
0.0,986,800,44.0,1,1,non functional
500.0,1957,0,28.0,1,0,functional
0.0,218,606,10.0,1,1,functional
0.0,1616,256,17.0,1,1,non functional
20.0,-5,1,19.0,1,1,functional
0.0,1251,250,23.0,1,1,non functional
100.0,757,90,12.0,1,1,functional
0.0,974,300,44.0,1,1,non functional
0.0,1557,200,24.0,1,1,functional
1000.0,2049,20,16.0,1,0,functional
750.0,1196,250,15.0,1,1,functional
0.0,353,250,26.0,1,1,non functional
0.0,805,300,17.0,1,1,non functional
0.0,1462,200,19.0,1,1,non functional
500.0,1703,0,27.0,1,0,functional
25.0,1661,1,40.0,1,1,non functional
0.0,277,160,40.0,1,1,functional
20.0,14,1,11.0,1,1,functional
0.0,1315,1,50.0,0,1,non functional
0.0,323,30,35.0,1,1,functional
50.0,132,1,13.0,0,1,functional
0.0,1401,1,13.0,0,1,functional
0.0,467,500,49.0,1,0,non functional
500.0,1536,120,13.0,1,0,functional
0.0,2050,59,12.0,1,0,non functional
12000.0,1038,0,20.0,1,1,functional
0.0,1580,642,11.0,1,1,functional
500.0,993,160,14.0,1,1,functional needs repair
0.0,1666,200,32.0,1,1,non functional
0.0,1305,2500,33.0,1,0,non functional
500.0,1970,550,13.0,1,1,functional
500.0,1685,150,15.0,1,0,functional
0.0,1477,1,40.0,0,0,non functional
100.0,2139,0,33.0,1,0,functional
0.0,44,400,48.0,1,1,non functional
200.0,803,220,40.0,1,1,functional
0.0,1679,1,47.0,1,1,non functional
0.0,1101,80,48.0,1,1,non functional
0.0,770,1,27.0,0,0,non functional
200.0,263,280,24.0,1,1,functional needs repair
20.0,1266,1,14.0,1,1,functional
100.0,58,500,16.0,1,1,functional
0.0,1200,358,17.0,1,0,functional
300.0,1308,30,15.0,1,0,non functional
0.0,2328,0,12.0,1,0,functional
500.0,1693,40,15.0,1,0,functional
1000.0,2163,20,22.0,1,0,functional
0.0,1676,294,27.0,1,1,functional
6000.0,1662,0,22.0,1,1,non functional
2000.0,1685,1,39.0,1,0,non functional
0.0,1308,1500,29.0,1,0,functional
100.0,1201,1,30.0,1,0,functional
0.0,458,50,31.0,1,1,non functional
0.0,770,20,52.0,1,1,non functional
2000.0,741,200,23.0,1,0,non functional
0.0,-16,800,12.0,1,0,functional
500.0,924,150,37.0,1,1,functional needs repair
50.0,1145,250,44.0,1,1,functional
0.0,1357,145,59.0,1,1,functional
0.0,1406,65,42.0,1,0,functional
0.0,1397,360,18.0,1,1,functional
100.0,1005,365,38.0,1,1,functional
0.0,339,130,12.0,1,1,functional
0.0,174,1500,49.0,1,0,functional
0.0,1281,400,29.0,1,0,non functional
30.0,970,150,42.0,1,1,functional
20.0,1501,700,13.0,1,1,functional
0.0,1618,1,48.0,1,1,functional
50.0,1321,200,30.0,1,0,non functional
500.0,1149,200,15.0,1,1,non functional
50.0,102,50,36.0,1,1,non functional
0.0,1650,700,17.0,1,0,functional
0.0,1767,65,46.0,1,0,non functional
50.0,1485,1013,12.0,1,1,functional
200.0,668,360,15.0,1,0,functional
100.0,2082,0,22.0,1,0,non functional
2000.0,541,1,22.0,1,0,non functional
3000.0,1101,70,23.0,1,1,non functional
500.0,1307,100,40.0,1,1,non functional
0.0,1343,120,44.0,1,1,non functional
200.0,1478,1,19.0,1,1,functional
0.0,1232,350,39.0,1,1,non functional
1500.0,732,0,20.0,1,1,functional
0.0,94,1,23.0,1,1,functional
0.0,135,357,16.0,1,0,non functional
700.0,1304,300,29.0,1,0,non functional
0.0,1387,1,46.0,0,1,non functional
1000.0,1458,40,27.0,1,1,functional needs repair
