id,status_group
59441,predicted label
73772,predicted label
67356,predicted label
5377,predicted label
56133,predicted label
38004,predicted label
65662,predicted label
68465,predicted label
9610,predicted label
13502,predicted label
53131,predicted label
43862,predicted label
41294,predicted label
29623,predicted label
73956,predicted label
69743,predicted label
54200,predicted label
24857,predicted label
46305,predicted label
26411,predicted label
62264,predicted label
31079,predicted label
43949,predicted label
10433,predicted label
26672,predicted label
21265,predicted label
10059,predicted label
60084,predicted label
53252,predicted label
32035,predicted label
72898,predicted label
34460,predicted label
68561,predicted label
20908,predicted label
34485,predicted label
58522,predicted label
19340,predicted label
24072,predicted label
1597,predicted label
21617,predicted label
4294,predicted label
62458,predicted label
60703,predicted label
54351,predicted label
3655,predicted label
52100,predicted label
35989,predicted label
34759,predicted label
55209,predicted label
21606,predicted label
20748,predicted label
73003,predicted label
29246,predicted label
29896,predicted label
30122,predicted label
37159,predicted label
62494,predicted label
54202,predicted label
60549,predicted label
63553,predicted label
13980,predicted label
56243,predicted label
23544,predicted label
73601,predicted label
13232,predicted label
24549,predicted label
49792,predicted label
36789,predicted label
40035,predicted label
70871,predicted label
53126,predicted label
57744,predicted label
30902,predicted label
40155,predicted label
55484,predicted label
12965,predicted label
1862,predicted label
9531,predicted label
21824,predicted label
63103,predicted label
66838,predicted label
39758,predicted label
15287,predicted label
14628,predicted label
12434,predicted label
39114,predicted label
26802,predicted label
17956,predicted label
9652,predicted label
73221,predicted label
30495,predicted label
25095,predicted label
37362,predicted label
30853,predicted label
37450,predicted label
7709,predicted label
71149,predicted label
65429,predicted label
2279,predicted label
58659,predicted label
56347,predicted label
48037,predicted label
304,predicted label
60334,predicted label
35035,predicted label
1632,predicted label
68282,predicted label
52597,predicted label
2155,predicted label
56324,predicted label
53263,predicted label
66283,predicted label
68297,predicted label
66942,predicted label
408,predicted label
40180,predicted label
16240,predicted label
24437,predicted label
6210,predicted label
65242,predicted label
24615,predicted label
55748,predicted label
10808,predicted label
49461,predicted label
10187,predicted label
30169,predicted label
45003,predicted label
29475,predicted label
67368,predicted label
65354,predicted label
59864,predicted label
36107,predicted label
17670,predicted label
45099,predicted label
33315,predicted label
1798,predicted label
15625,predicted label
71041,predicted label
14802,predicted label
70723,predicted label
36579,predicted label
55771,predicted label
11291,predicted label
53452,predicted label
73294,predicted label
42193,predicted label
22069,predicted label
32094,predicted label
33954,predicted label
65569,predicted label
14971,predicted label
53392,predicted label
38014,predicted label
47887,predicted label
427,predicted label
47187,predicted label
57770,predicted label
35802,predicted label
5807,predicted label
29766,predicted label
69039,predicted label
25933,predicted label
71281,predicted label
66591,predicted label
44836,predicted label
70648,predicted label
24112,predicted label
53139,predicted label
16115,predicted label
12360,predicted label
10119,predicted label
6607,predicted label
17198,predicted label
57604,predicted label
15591,predicted label
35030,predicted label
1602,predicted label
44175,predicted label
34772,predicted label
60568,predicted label
30334,predicted label
46063,predicted label
68082,predicted label
51738,predicted label
263,predicted label
34532,predicted label
18645,predicted label
1137,predicted label
8187,predicted label
59135,predicted label
23404,predicted label
33150,predicted label
18511,predicted label
73329,predicted label
73192,predicted label
67741,predicted label
43292,predicted label
72788,predicted label
61551,predicted label
17789,predicted label
40009,predicted label
33599,predicted label
18995,predicted label
42047,predicted label
67141,predicted label
1661,predicted label
54893,predicted label
46857,predicted label
47355,predicted label
71793,predicted label
43387,predicted label
44743,predicted label
33357,predicted label
21868,predicted label
29768,predicted label
42053,predicted label
26585,predicted label
41862,predicted label
37361,predicted label
41897,predicted label
42244,predicted label
55338,predicted label
3315,predicted label
62411,predicted label
44380,predicted label
67518,predicted label
14299,predicted label
49562,predicted label
56390,predicted label
6721,predicted label
45466,predicted label
34430,predicted label
25314,predicted label
14119,predicted label
8218,predicted label
58826,predicted label
3347,predicted label
65209,predicted label
15149,predicted label
58611,predicted label
48750,predicted label
35674,predicted label
41961,predicted label
48812,predicted label
60551,predicted label
42318,predicted label
17295,predicted label
3024,predicted label
31612,predicted label
19598,predicted label
71357,predicted label
56135,predicted label
64604,predicted label
25672,predicted label
44392,predicted label
48738,predicted label
58474,predicted label
37377,predicted label
40319,predicted label
38029,predicted label
53170,predicted label
50190,predicted label
66802,predicted label
74030,predicted label
14612,predicted label
39928,predicted label
7471,predicted label
48430,predicted label
34984,predicted label
8786,predicted label
2751,predicted label
60578,predicted label
17632,predicted label
20077,predicted label
49407,predicted label
20427,predicted label
71368,predicted label
71308,predicted label
18764,predicted label
9785,predicted label
1743,predicted label
49976,predicted label
5142,predicted label
13224,predicted label
38073,predicted label
35711,predicted label
3988,predicted label
9205,predicted label
46171,predicted label
15001,predicted label
33206,predicted label
46425,predicted label
74099,predicted label
14041,predicted label
43989,predicted label
28795,predicted label
50777,predicted label
3325,predicted label
42215,predicted label
29920,predicted label
42826,predicted label
55212,predicted label
39537,predicted label
43814,predicted label
58252,predicted label
48764,predicted label
66818,predicted label
30532,predicted label
53458,predicted label
